REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
C:\Users\74778\Desktop\PESQ\et05_bus_real\F05_447C0217_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F05_447C0217_STR_DSB.wav	 -1.000	 1.450	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F05_447C0217_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F05_447C0217_STR_MVDR.wav	 -1.000	 1.694	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F05_447C0217_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F05_447C0217_STR.wav	 -1.000	 1.956	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR.CH5.wav	 -1.000	 1.228	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR_DSB.wav	 -1.000	 1.124	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR_MVDR.wav	 -1.000	 1.192	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0202_STR.wav	 -1.000	 1.209	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR.CH5.wav	 -1.000	 1.435	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR_DSB.wav	 -1.000	 1.260	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR_MVDR.wav	 -1.000	 1.372	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0204_STR.wav	 -1.000	 1.378	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR.CH5.wav	 -1.000	 1.085	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR_DSB.wav	 -1.000	 1.107	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR_MVDR.wav	 -1.000	 1.155	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0209_STR.wav	 -1.000	 1.113	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR.CH5.wav	 -1.000	 1.134	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR_DSB.wav	 -1.000	 1.108	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR_MVDR.wav	 -1.000	 1.170	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020E_STR.wav	 -1.000	 1.231	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR.CH5.wav	 -1.000	 1.230	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR_DSB.wav	 -1.000	 1.164	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR_MVDR.wav	 -1.000	 1.211	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020F_STR.wav	 -1.000	 1.319	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR.CH5.wav	 -1.000	 1.151	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR_DSB.wav	 -1.000	 1.105	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR_MVDR.wav	 -1.000	 1.143	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020G_STR.wav	 -1.000	 1.140	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR.CH5.wav	 -1.000	 1.180	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR_DSB.wav	 -1.000	 1.122	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR_MVDR.wav	 -1.000	 1.194	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020H_STR.wav	 -1.000	 1.436	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR.CH5.wav	 -1.000	 1.099	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR_DSB.wav	 -1.000	 1.106	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR_MVDR.wav	 -1.000	 1.166	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020I_STR.wav	 -1.000	 1.149	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR.CH5.wav	 -1.000	 1.188	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR_DSB.wav	 -1.000	 1.133	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR_MVDR.wav	 -1.000	 1.186	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020K_STR.wav	 -1.000	 1.208	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR.CH5.wav	 -1.000	 1.316	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR_DSB.wav	 -1.000	 1.204	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR_MVDR.wav	 -1.000	 1.298	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020O_STR.wav	 -1.000	 1.392	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR.CH5.wav	 -1.000	 1.134	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR_DSB.wav	 -1.000	 1.123	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR_MVDR.wav	 -1.000	 1.215	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020P_STR.wav	 -1.000	 1.212	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR.CH5.wav	 -1.000	 1.231	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR_DSB.wav	 -1.000	 1.119	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR_MVDR.wav	 -1.000	 1.168	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C020T_STR.wav	 -1.000	 1.307	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR.CH5.wav	 -1.000	 1.227	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR_DSB.wav	 -1.000	 1.145	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR_MVDR.wav	 -1.000	 1.209	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0210_STR.wav	 -1.000	 1.260	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR.CH5.wav	 -1.000	 1.162	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR_DSB.wav	 -1.000	 1.157	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR_MVDR.wav	 -1.000	 1.211	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0211_STR.wav	 -1.000	 1.167	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR.CH5.wav	 -1.000	 1.106	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR_DSB.wav	 -1.000	 1.077	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR_MVDR.wav	 -1.000	 1.096	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_440C0212_STR.wav	 -1.000	 1.126	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR.CH5.wav	 -1.000	 1.136	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR_DSB.wav	 -1.000	 1.124	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR_MVDR.wav	 -1.000	 1.145	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C0207_STR.wav	 -1.000	 1.196	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR.CH5.wav	 -1.000	 1.148	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR_DSB.wav	 -1.000	 1.105	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR_MVDR.wav	 -1.000	 1.194	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020K_STR.wav	 -1.000	 1.176	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR.CH5.wav	 -1.000	 1.329	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR_DSB.wav	 -1.000	 1.232	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR_MVDR.wav	 -1.000	 1.338	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real\F06_441C020T_STR.wav	 -1.000	 1.425	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C0201_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C0201_PED.wav	 -1.000	 1.562	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C0205_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C0205_PED.wav	 -1.000	 1.850	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C020N_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C020N_PED.wav	 -1.000	 1.856	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C020U_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C020U_PED.wav	 -1.000	 1.941	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C020V_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_440C020V_PED.wav	 -1.000	 1.795	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C0209_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C0209_PED.wav	 -1.000	 2.144	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020A_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020A_PED.wav	 -1.000	 2.013	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020F_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020F_PED.wav	 -1.000	 2.134	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020S_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020S_PED.wav	 -1.000	 1.739	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020V_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_441C020V_PED.wav	 -1.000	 2.010	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C0203_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C0203_PED.wav	 -1.000	 2.174	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020C_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020C_PED.wav	 -1.000	 1.402	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020F_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020F_PED.wav	 -1.000	 1.520	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020G_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020G_PED.wav	 -1.000	 1.836	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020K_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020K_PED.wav	 -1.000	 1.874	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020T_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020T_PED.wav	 -1.000	 1.336	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020U_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020U_PED.wav	 -1.000	 1.196	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020Z_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C020Z_PED.wav	 -1.000	 1.905	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C0210_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_442C0210_PED.wav	 -1.000	 1.341	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0201_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0201_PED.wav	 -1.000	 1.955	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0208_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0208_PED.wav	 -1.000	 1.656	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020H_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020H_PED.wav	 -1.000	 1.991	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020J_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020J_PED.wav	 -1.000	 1.337	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020K_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020K_PED.wav	 -1.000	 1.536	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020L_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020L_PED.wav	 -1.000	 1.376	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020M_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020M_PED.wav	 -1.000	 1.870	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020P_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020P_PED.wav	 -1.000	 1.992	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020R_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020R_PED.wav	 -1.000	 1.595	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020U_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020U_PED.wav	 -1.000	 1.958	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020Z_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C020Z_PED.wav	 -1.000	 1.879	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0211_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0211_PED.wav	 -1.000	 1.418	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0212_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0212_PED.wav	 -1.000	 1.538	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0213_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_443C0213_PED.wav	 -1.000	 2.078	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C0203_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C0203_PED.wav	 -1.000	 1.584	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020I_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020I_PED.wav	 -1.000	 2.144	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020O_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020O_PED.wav	 -1.000	 1.613	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020T_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020T_PED.wav	 -1.000	 1.839	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020V_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020V_PED.wav	 -1.000	 1.264	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020Y_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020Y_PED.wav	 -1.000	 1.903	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020Z_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C020Z_PED.wav	 -1.000	 1.810	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C0213_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_444C0213_PED.wav	 -1.000	 1.647	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C0207_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C0207_PED.wav	 -1.000	 1.776	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020D_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020D_PED.wav	 -1.000	 1.733	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020E_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020E_PED.wav	 -1.000	 1.360	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020F_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020F_PED.wav	 -1.000	 2.006	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020H_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020H_PED.wav	 -1.000	 1.808	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020K_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020K_PED.wav	 -1.000	 1.924	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020L_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020L_PED.wav	 -1.000	 1.650	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020P_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020P_PED.wav	 -1.000	 1.912	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020Z_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C020Z_PED.wav	 -1.000	 1.327	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C0210_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C0210_PED.wav	 -1.000	 2.000	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C0211_PED.CH0.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F05_445C0211_PED.wav	 -1.000	 1.532	 16000	wb
